course_id,course_code,course_name,credit,theory_hours,practice_hours,course_description,source_url
211,EM419,졸업논문,3.0,3.0,0.0,미디어영상전공 졸업논문 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
212,SH519,졸업논문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
213,HD419,졸업논문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
214,TR419,졸업논문,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
215,TT416,졸업논문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
216,HP496,논문작성법,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
217,HP419,졸업논문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
218,HC419,졸업논문,3.0,3.0,0.0,"중국어문화영상융합학과, 중국어문화학과 전공",https://sugang.hs.ac.kr/course/subject/list
219,EA409,졸업논문,3.0,3.0,0.0,광고홍보전공 졸업논문 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
220,HJ419,졸업논문,3.0,3.0,0.0,마지막 학기생 신청,https://sugang.hs.ac.kr/course/subject/list
221,HR434,논문지도,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
222,HW419,졸업논문,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
223,HS419,졸업논문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
224,IT419,졸업논문,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
225,DV419,졸업논문,3.0,3.0,0.0,P/NP 전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
226,TT321,목회실습Ⅵ,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
227,KS419,졸업논문,3.0,3.0,0.0,평생교육학·HRD 전공 재학생 우선 수강신청 후 신청 가능.,https://sugang.hs.ac.kr/course/subject/list
228,SC419,졸업논문,3.0,3.0,0.0,아동 전공생 수강 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
229,HK419,졸업논문,3.0,3.0,0.0,국어국문트랙 학생 수강 (한국어교육트랙 학생 수강 금지) // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
230,TE101,신앙수련회1,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
231,NP132,스포츠학개론,3.0,3.0,0.0,특수체육학 1학년 전공선택 과목,https://sugang.hs.ac.kr/course/subject/list
232,AC101,시스템반도체공학개론,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
233,TT150,신앙수련회Ⅰ,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
234,KA033,토픽 4급,3.0,3.0,0.0,외국인유학생전용,https://sugang.hs.ac.kr/course/subject/list
235,KA043,현장을통한한국문화의이해1,3.0,3.0,0.0,외국인유학생전용,https://sugang.hs.ac.kr/course/subject/list
236,KA017,K-pop전공실기Ⅱ,3.0,3.0,0.0,외국인유학생전용,https://sugang.hs.ac.kr/course/subject/list
237,HP147,비판적사고,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
238,DS201,데이터사이언스입문,3.0,3.0,0.0,2학년 수강신청 가능/데이터사이언스 핵심전공(2026학년도 2023학번 졸업예정자는 유예하여 적용),https://sugang.hs.ac.kr/course/subject/list
239,TT566,성서헬라어문법,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
240,TR124,심리학개론,3.0,3.0,0.0,발달재활서비스 제공인력(놀이심리재활) 전공 선택과목 (비전공자도 수강 가능),https://sugang.hs.ac.kr/course/subject/list
241,HD665,기본독일어실습Ⅰ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
242,NS304,표본이론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
243,NS244,통계추론기초,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
244,HW301,시창작실습Ⅰ,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
245,HD658,유럽영화축제기행,3.0,3.0,0.0,도서관 소극장에서 진행,https://sugang.hs.ac.kr/course/subject/list
246,DV207,한류와문화콘텐츠,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
247,HN272,중국어회화,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
248,TR108,장애아동의이해,3.0,3.0,0.0,발달재활서비스(놀이심리재활) 공통필수 과목,https://sugang.hs.ac.kr/course/subject/list
249,SH204,데이터사이언스수학,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)",https://sugang.hs.ac.kr/course/subject/list
250,HW243,드라마작법Ⅰ,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
251,SH201,확률과통계,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번) / 컴퓨터공학부,소프트웨어융합학부 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
252,NM284,금융기관론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
253,HW238,동시대시강독Ⅰ,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
254,DC621,문화콘텐츠장르론,3.0,3.0,0.0,공통과목,https://sugang.hs.ac.kr/course/subject/list
255,HC591,초급중국어회화Ⅰ,3.0,3.0,0.0,공통과목,https://sugang.hs.ac.kr/course/subject/list
256,DC607,전공중국어Ⅰ,3.0,3.0,0.0,공통과목,https://sugang.hs.ac.kr/course/subject/list
257,DC456,사랑과중국문학,3.0,3.0,0.0,한중콘텐츠전공과목,https://sugang.hs.ac.kr/course/subject/list
258,HE315,영어연설강독및실습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
259,HK276,현대소설탐구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
260,HJ115,일본사첫걸음,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
261,HE270,영어작문,2.0,2.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
262,HE282,글로벌트렌드영어1,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
263,HD662,독일어듣기말하기실습A1-0 ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
264,TT577,구약학개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
265,HD508,영상으로보는유럽문화사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
266,SC202,아동미술,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
267,AC207,회로이론,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
268,DV209,영화제탐사1,2.0,2.0,0.0,P/NP. 디영문콘/디문콘/영상문화 전공자(한국인) 신청 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
269,TR259,발달정신병리학,3.0,3.0,0.0,발달재활서비스(놀이심리재활) 전공필수 과목,https://sugang.hs.ac.kr/course/subject/list
270,SB202,정신병리학,3.0,3.0,0.0,* 심리아동학 전공생(복수전공생)만 신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
271,AC205,인공지능개론,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
272,EM314,에디팅실습Ⅰ,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
273,DV235,"K-pop의과거,현재,미래",3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
274,HJ256,중급일본어Ⅰ,3.0,3.0,0.0,JLPT N3~N2 수준의 수업,https://sugang.hs.ac.kr/course/subject/list
275,SB212,인지및학습심리학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
276,SC323,아동상담론,3.0,3.0,0.0,*심리아동학 전공생(복수전공생)만 신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
277,EM233,콘텐츠라이팅,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
278,EZ254,IT경영과혁신,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
279,TT510,기독교윤리학개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
280,TR271,재활상담,3.0,3.0,0.0,장애인재활상담사 필수 과목,https://sugang.hs.ac.kr/course/subject/list
281,DV104,영상문화산업의이해,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
282,DV206,영화학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
283,EB201,경영통계학,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
284,HP204,미학의기초,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
285,DV214,공연예술콘텐츠분석및기획실습,3.0,3.0,0.0,전공(복수포함)자에 한함 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
286,HN614,동아시아문화개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
287,HJ266,일본어한자,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
288,EZ214,마케팅원론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
289,EI232,무역실무,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
290,TS519,아동복지론,3.0,3.0,0.0,사회복지사 1·2급 선택 과목,https://sugang.hs.ac.kr/course/subject/list
291,EA230,광고심리,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
292,HS216,현대사속의한국사회,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
293,HE281,대중문화연구,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
294,EF202,화폐금융의정치경제학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
295,TS268,사회복지와문화다양성,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
296,HR258,종교와문화원형,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
297,NS243,R기초,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
298,AC215,DB이해와실습,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
299,EZ250,시장조사방법론,3.0,3.0,0.0,일학습병행 참여학생 수강신청 가능,https://sugang.hs.ac.kr/course/subject/list
300,SC203,놀이지도,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
301,HD657,영화이해의길잡이,3.0,3.0,0.0,도서관 소극장에서 진행,https://sugang.hs.ac.kr/course/subject/list
302,DV106,인문콘텐츠현장학습,1.0,1.0,0.0,전공(복수포함)자에 한함 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
303,EH245,경영환경과시장조사실습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
304,TS502,사회문제론,3.0,3.0,0.0,사회복지사 1·2급 선택 과목,https://sugang.hs.ac.kr/course/subject/list
305,TT611,조직신학개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
306,HR254,한국종교문화사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
307,DC618,콘텐츠스토리텔링,3.0,3.0,0.0,한중콘텐츠전공과목,https://sugang.hs.ac.kr/course/subject/list
308,EH241,글로벌비즈니스와아시아지역,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
309,HJ128,초급일본어회화1,2.0,2.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
310,AC204,EDA실험,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
311,NP268,노인체육지도법,3.0,3.0,0.0,"이론 수업 시 10201호, 실기 수업 시 10301호/화1,2블록",https://sugang.hs.ac.kr/course/subject/list
312,NM228,C언어Ⅰ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
313,HJ252,일본문학개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
314,HP221,서양근세철학사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
315,HE278,영어회화실습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
316,AT201,AIoT설계입문,3.0,3.0,0.0,2학년 수강신청 가능/지능형IoT 핵심전공(2026학년도 2023학번 졸업예정자는 유예하여 적용),https://sugang.hs.ac.kr/course/subject/list
317,HS203,성과사회,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
318,EB217,중급재무회계1,3.0,3.0,0.0,선수이수과목 : 회계의이해 또는 회계원리 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
319,DV216,영화음악의이론과실제,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
320,HS102,사회심리학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
321,TS117,사회복지학개론,3.0,3.0,0.0,사회복지사 1·2급 필수 과목,https://sugang.hs.ac.kr/course/subject/list
322,HK277,고전시가탐구 ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
323,TT647,목회신학개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
324,EM229,시네마토그래피실습,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
325,NM136,금융기초수학1,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
326,EM240,영상스토리창작의기초,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
327,DC617,공연콘텐츠의이해,3.0,3.0,0.0,한중콘텐츠전공과목,https://sugang.hs.ac.kr/course/subject/list
328,NP135,수영지도법,3.0,3.0,0.0,전공 예산으로 실습비 사용하므로 전공자(복수전공자)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
329,HP208,형이상학과인식론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
330,SA106,심리학개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
331,NP261,스포츠교육학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
332,HS243,기후변화의사회학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
333,HD222,독일문학과영상문화,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
334,EI253,국제거시경제학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
335,HN277,동아시아국제비교,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
336,TR276,장애이해와재활,3.0,3.0,0.0,AI융합장애인라이프케어 융합전공 분반 / AI융합장애인라이프케어 전공 학생 외 학생 수강 가능,https://sugang.hs.ac.kr/course/subject/list
337,NM280,미분방정식,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
338,HR239,종교상상력예술,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
339,SB208,사회심리학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
340,HW302,소설창작실습Ⅰ,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
341,NP262,유아체육1,2.0,2.0,0.0,이론 수업 시 10202호,https://sugang.hs.ac.kr/course/subject/list
342,PS227,파이썬데이터분석기초,3.0,3.0,0.0,AISW계열 및 첨단융합계열 학생 수강금지,https://sugang.hs.ac.kr/course/subject/list
343,EZ201,e-비즈니스개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
344,HJ271,한일시민사회,3.0,3.0,0.0,"전공(복수전공)자 우선, 세미나/토론과목",https://sugang.hs.ac.kr/course/subject/list
345,AC202,디지털회로,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
346,SH203,컴퓨터윤리,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)",https://sugang.hs.ac.kr/course/subject/list
347,HD906,독일히든챔피언과창업,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
348,HE284,영상으로 만나는 영미문화,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
349,XR201,XR콘텐츠입문,3.0,3.0,0.0,"2학년 수강신청 가능/XR콘텐츠 핵심전공(2026학년도 2023학번 졸업예정자는 유예하여 적용)/컴퓨터공학부,IT영상콘텐츠학과 전공 인정 과목",https://sugang.hs.ac.kr/course/subject/list
350,PS214,형사법,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
351,HI404,국제기구와NGO,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
352,PS231,AI에이전트캡스톤,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
353,PS210,머신러닝이해와활용,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
354,TR372,장애의진단과평가,3.0,3.0,0.0,장애인재활상담사 선택 과목,https://sugang.hs.ac.kr/course/subject/list
355,PS215,정책분석과기획,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
356,PS313,지방자치및행정,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
357,PS407,데이터기반재무관리,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
358,EI380,국제무역과운송물류,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
359,PS417,머신러닝비지도학습,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
360,HH344,한국사특강Ⅰ,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
361,HI330,미디어와정치,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
362,PS106,웹프로그래밍,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
363,NP273,야외스포츠,3.0,3.0,0.0,"전공 예산으로 실습비 사용하므로 전공자(복수전공자)만 수강 가능/목1,2교시/이론 수업 시 10204호/집중이수제 // 전공(복수포함)자",https://sugang.hs.ac.kr/course/subject/list
364,PS109,데이터기반조직및인사관리,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
365,HI120,정치와법,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
366,HH203,한국민주화운동사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
367,HI408,국제개발협력개론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
368,HX506,*영어연습4(C1),1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
369,HZ992,*가치관의변화와현대사회,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
370,HN273,동아시아연구워크숍1,2.0,2.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
371,SH208,IT스마트관광플랫폼,3.0,3.0,0.0,"소프트웨어, 인공지능, 데이터사이언스, 지능형IoT, XR콘텐츠 교차전공(23학번)",https://sugang.hs.ac.kr/course/subject/list
372,KH677,패션트렌드와빅데이터분석,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
373,HC216,HSK4급Ⅰ,3.0,3.0,0.0,중국어문전공과목,https://sugang.hs.ac.kr/course/subject/list
374,HH403,문화유산과박물관전시,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
375,KH678,사회심리와패션테라피,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
376,HC396,글로벌비즈니스예절,3.0,3.0,0.0,중국어문전공과목,https://sugang.hs.ac.kr/course/subject/list
377,HC592,고사성어와스토리텔링Ⅰ,3.0,3.0,0.0,중국어문전공과목,https://sugang.hs.ac.kr/course/subject/list
378,HX509,*비즈니스영어2,1.0,1.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
379,HR274,한류와K-종교문화유산,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
380,HH205,관광고고학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
381,HC434,중국소수민족의역사문화,3.0,3.0,0.0,중국어문전공과목,https://sugang.hs.ac.kr/course/subject/list
382,HC293,중국문화의이해Ⅰ,3.0,3.0,0.0,공통과목,https://sugang.hs.ac.kr/course/subject/list
383,HC015,HSKK실습1,3.0,3.0,0.0,중국어문전공과목,https://sugang.hs.ac.kr/course/subject/list
384,HC540,무역중국어,3.0,3.0,0.0,중국어문전공과목,https://sugang.hs.ac.kr/course/subject/list
385,HC548,중국어문법,3.0,3.0,0.0,공통과목,https://sugang.hs.ac.kr/course/subject/list
386,HH303,아카이브와콘텐츠,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
387,EI470,금융과회계,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
388,TS459,프로그램개발과평가,3.0,3.0,0.0,사회복지사 1·2급 선택 과목,https://sugang.hs.ac.kr/course/subject/list
389,TR370,재활사례관리,3.0,3.0,0.0,장애인재활상담사 필수 과목,https://sugang.hs.ac.kr/course/subject/list
390,TR384,게임심리치료,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
391,DV315,한국영화사특강,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
392,NP334,스포츠영양학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
393,HP518,한국사상,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
394,TS363,사회복지현장실습의이해Ⅰ,2.0,2.0,0.0,"실습전 필수 선수과목//전공생(복수전공생)만 신청가능 (부전공 제외)// 전과, 편입 및 복전생의 경우 학적변동 학기가 첫학기이며, 다음학기 2학기째부터 이수 가능//26학년도 하계실습 및 2학기 중 실습 진행 예정이며, 1학기 수강과목 포함하여 8개 기초과목중(사회복지학 졸시과목) 4과목 이상 이수한 자에 한함 // 전공(복수포함)자",https://sugang.hs.ac.kr/course/subject/list
395,EA323,매체기획론,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
396,HJ395,프리젠테이션일본어,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
397,EB385,전산회계실무_NCS,3.0,3.0,0.0,2026학년도 IPP형 일학습병행 참여학생(학습근로자) 대상 수업,https://sugang.hs.ac.kr/course/subject/list
398,EE333,노동경제학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
399,NM384,금융상품론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
400,EE339,재정학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
401,HH304,서양사특강,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
402,TT954,한국교회사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
403,AC305,머신러닝과딥러닝,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
404,EM315,논픽션영상제작실습,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
405,DV306,영상비평의이론과실제,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
406,HH393,고고학이론과방법론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
407,TS525,사회복지제쟁점,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
408,DV307,지역문화콘텐츠디자인,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
409,AC312,자료구조와AI알고리즘,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
410,HW104,현대한국문학사,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
411,EM332,대중문화수용자의이해 ,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
412,HW340,아동문학작품연구,3.0,3.0,0.0,전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
413,HI374,현대전쟁의이해,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
414,TS353,지역사회복지론,3.0,3.0,0.0,사회복지사 1·2급 필수 과목,https://sugang.hs.ac.kr/course/subject/list
415,SC325,가족관계론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
416,NP124,배드민턴지도법,2.0,2.0,0.0,이론 수업 시 10204호,https://sugang.hs.ac.kr/course/subject/list
417,TT588,어린이ㆍ청소년교육,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
418,HR310,종교인류학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
419,EE364,경제변동론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
420,EE236,한국경제사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
421,NP339,트레이닝방법론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
422,TT521,신학과철학,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
423,HJ393,일본경제사,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
424,HJ218,일본어강독,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
425,HW245,연극과뮤지컬작법 ,3.0,3.0,0.0,전공(복수포함)자 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
426,TR275,인지행동놀이치료,3.0,3.0,0.0,발달재활서비스 과목,https://sugang.hs.ac.kr/course/subject/list
427,HK383,사회언어학론,3.0,3.0,0.0,한국어교육트랙 2영역,https://sugang.hs.ac.kr/course/subject/list
428,DV302,테마공간스토리텔링,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
429,DV301,문화콘텐츠비즈니스의이론과실제,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
430,AC311,디지털시스템설계기초,3.0,3.0,0.0,AI시스템반도체학 학생만 수강신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
431,TS356,사회복지자료분석론,3.0,3.0,0.0,사회복지사 1·2급 선택 과목,https://sugang.hs.ac.kr/course/subject/list
432,SA102,상담및심리치료,3.0,3.0,0.0,* 심리아동학 전공생(복수전공생)만 신청 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
433,EA342,ESG커뮤니케이션,3.0,3.0,0.0,미디어영상광고홍보학 재학생(복수전공 포함)만 수강 가능 // 전공(복수포함)자,https://sugang.hs.ac.kr/course/subject/list
434,TT484,성서주석방법론,3.0,3.0,0.0, ,https://sugang.hs.ac.kr/course/subject/list
